日期,单品编码,批发价格(元/千克)
44699,102900011000328,5.76
44699,102900011001806,3.18
44699,102900011002414,2.92
44699,102900011006689,3.56
44699,102900011006948,6.3
44699,102900011008164,1.75
44699,102900011009246,7.33
44699,102900011009970,2.4
44699,102900011012994,2.87
44699,102900011016701,3.2
44699,102900011022764,8.8699999999999992
44699,102900011023464,2.46
44699,102900011027479,7.75
44699,102900011029305,12.56
44699,102900011031216,4.59
44699,102900051000463,4.01
44699,102900051004294,5.93
44699,102900051009336,11.34
44699,102900051010455,3.9
44699,106949711300259,1.86
44699,106971533455008,1.56
44699,106971563780002,2.87
44700,102900005115250,13.2
44700,102900005115762,4.2300000000000004
44700,102900005115779,3.6
44700,102900005115786,4.8099999999999996
44700,102900005115793,7.94
44700,102900005115823,3.68
44700,102900005115946,4.83
44700,102900005115960,1.2
44700,102900005115984,3.5
44700,102900005116219,5.89
44700,102900005116233,10.96
44700,102900005116257,5.01
44700,102900005116509,3.93
44700,102900005116547,3.79
44700,102900005116714,5.61
44700,102900005116790,1.07
44700,102900005116837,5.36
44700,102900005116899,5.8
44700,102900005116912,8.19
44700,102900005117209,7.78
44700,102900005118817,6.09
44700,102900005118824,10.210000000000001
44700,102900005118831,3.5
44700,102900005119098,13.36
44700,102900005119104,1.32
44700,102900005119944,6.53
44700,102900005119975,5.6
44700,102900005125808,43.12
44700,102900005125815,5.51
44700,102900011000328,5.76
44700,102900011001219,8.06
44700,102900011001806,3.18
44700,102900011006689,3.61
44700,102900011006948,6.47
44700,102900011007044,2.76
44700,102900011007969,7.18
44700,102900011008164,1.75
44700,102900011009246,7.31
44700,102900011009970,3.01
44700,102900011013274,2.39
44700,102900011016701,3.26
44700,102900011016909,7.95
44700,102900011022764,9.7899999999999991
44700,102900011023464,2.48
44700,102900011027479,6.11
44700,102900011029305,12.55
44700,102900011031216,4.6100000000000003
44700,102900011034316,4.21
44700,102900051000944,26
44700,102900051004294,5.42
44700,102900051009336,11.85
44700,102900051010455,3.73
44700,106949711300259,1.86
44701,102900005115250,13.2
44701,102900005115762,4.22
44701,102900005115779,3.6
44701,102900005115786,5
44701,102900005115793,7.96
44701,102900005115823,3.6
44701,102900005115946,5.16
44701,102900005115960,1.2
44701,102900005115984,3.58
44701,102900005116219,5.89
44701,102900005116233,10.56
44701,102900005116257,4.7
44701,102900005116509,3.93
44701,102900005116547,3.96
44701,102900005116714,5.59
44701,102900005116790,1.1100000000000001
44701,102900005116837,4.74
44701,102900005116899,5.8
44701,102900005116943,23.94
44701,102900005118817,6.16
44701,102900005118824,10.19
44701,102900005118831,3.5
44701,102900005119098,13.44
44701,102900005119944,6.54
44701,102900005119975,5.6
44701,102900005125808,112.36
44701,102900005125815,5.51
44701,102900011000328,5.76
44701,102900011001219,8.06
44701,102900011002414,7.15
44701,102900011006948,6.49
44701,102900011007044,2.75
44701,102900011008164,1.8
44701,102900011009246,7.32
44701,102900011009970,3.03
44701,102900011012994,2.87
44701,102900011016701,3.76
44701,102900011016909,7.93
44701,102900011022764,10.97
44701,102900011023464,2.56
44701,102900011027479,6.08
44701,102900011029305,12.56
44701,102900011031216,4.58
44701,102900051000463,4.22
44701,102900051000944,22.51
44701,102900051004294,5.97
44701,102900051009336,11.7
44701,102900051010455,3.6
44701,106949711300259,1.86
44701,106971533455008,1.56
44702,102900005115250,13.2
44702,102900005115762,4.17
44702,102900005115779,3.6
44702,102900005115786,5.0999999999999996
44702,102900005115793,7.96
44702,102900005115823,3.6
44702,102900005115946,5.23
44702,102900005115960,1.27
44702,102900005115984,3.65
44702,102900005116219,5.86
44702,102900005116233,8.23
44702,102900005116257,5.29
44702,102900005116509,3.84
44702,102900005116547,4.09
44702,102900005116714,5.57
44702,102900005116790,1.21
44702,102900005116837,4.8
44702,102900005116899,5.8
44702,102900005116912,7.44
44702,102900005116943,22.65
44702,102900005117209,8.5299999999999994
44702,102900005118817,6.26
44702,102900005118824,10.16
44702,102900005118831,3.5
44702,102900005119098,13.35
44702,102900005119104,1.66
44702,102900005119944,6.52
44702,102900005119975,5.15
44702,102900005125808,34.43
44702,102900005125815,5.49
44702,102900011000328,5.83
44702,102900011001219,8.18
44702,102900011002414,7.14
44702,102900011006948,6.89
44702,102900011008164,1.64
44702,102900011009970,3.03
44702,102900011013274,2.4
44702,102900011016701,3.9
44702,102900011016909,7.94
44702,102900011022764,10.97
44702,102900011023464,2.61
44702,102900011027479,6.05
44702,102900011029305,12.56
44702,102900011031216,4.58
44702,102900051000463,4.4000000000000004
44702,102900051000944,22
44702,102900051004294,7.38
44702,102900051009336,11.67
44702,102900051010455,3.6
44702,106949711300259,1.91
44702,106971533455008,1.56
44703,102900005115250,13.2
44703,102900005115762,3.59
44703,102900005115779,3.59
44703,102900005115786,4.71
44703,102900005115793,7.94
44703,102900005115823,3.6
44703,102900005115946,5.22
44703,102900005115960,1.2
44703,102900005115984,3.66
44703,102900005116219,5.82
44703,102900005116226,3.79
44703,102900005116233,7.73
44703,102900005116257,5.4
44703,102900005116509,4.12
44703,102900005116547,2.33
44703,102900005116639,3.35
44703,102900005116714,5.85
44703,102900005116790,1.3
44703,102900005116837,5.32
44703,102900005116899,5.8
44703,102900005116912,7.08
44703,102900005116943,22.05
44703,102900005117209,8.57
44703,102900005118817,6.43
44703,102900005118824,10.15
44703,102900005118831,3.31
44703,102900005119098,13.33
44703,102900005119104,1.66
44703,102900005119944,6.51
44703,102900005119968,8.08
44703,102900005119975,5.08
44703,102900005125808,32.99
44703,102900005125815,5.51
44703,102900011000328,5.85
44703,102900011001219,8.8699999999999992
44703,102900011001806,3.22
44703,102900011006948,6.7
44703,102900011007044,2.75
44703,102900011008164,1.6
44703,102900011009970,3.23
44703,102900011013274,2.34
44703,102900011016701,3.72
44703,102900011016909,7.93
44703,102900011022764,11.88
44703,102900011023464,2.5499999999999998
44703,102900011027479,6.59
44703,102900011029305,12.58
44703,102900011034323,15.7
44703,102900051000463,4.28
44703,102900051000944,22
44703,102900051004294,7.56
44703,102900051009336,13.91
44703,102900051010455,3.99
44703,106949711300259,1.95
44703,106971533455008,1.55
44704,102900005115250,13.2
44704,102900005115762,3.19
44704,102900005115779,3.59
44704,102900005115786,3.68
44704,102900005115793,7.91
44704,102900005115823,3.6
44704,102900005115946,5.25
44704,102900005115960,1.2
44704,102900005115984,3.49
44704,102900005116219,5.75
44704,102900005116226,3.79
44704,102900005116233,6.4
44704,102900005116257,4.9800000000000004
44704,102900005116509,3.34
44704,102900005116547,4.09
44704,102900005116714,6.57
44704,102900005116790,1.21
44704,102900005116837,6.16
44704,102900005116899,6.4
44704,102900005116912,8.25
44704,102900005116943,39.049999999999997
44704,102900005117209,9.2100000000000009
44704,102900005118817,6.43
44704,102900005118824,9.07
44704,102900005118831,3.27
44704,102900005119098,13.36
44704,102900005119104,1.68
44704,102900005119944,6.52
44704,102900005119968,8.08
44704,102900005119975,5
44704,102900005125808,26.38
44704,102900005125815,5.5
44704,102900011000328,6.35
44704,102900011001219,8.58
44704,102900011001806,3.23
44704,102900011002414,8.1199999999999992
44704,102900011007464,8.14
44704,102900011008164,1.6
44704,102900011009246,7.31
44704,102900011009970,3.44
44704,102900011012994,2.87
44704,102900011013274,2.38
44704,102900011016701,3.79
44704,102900011022764,12.73
44704,102900011023464,2.54
44704,102900011027479,8.06
44704,102900011034323,15.7
44704,102900051000463,4.08
44704,102900051000944,22
44704,102900051004294,6.47
44704,102900051009336,14.26
44704,102900051010455,4
44705,102900005115250,13.2
44705,102900005115762,2.99
44705,102900005115779,3.39
44705,102900005115786,3.19
44705,102900005115793,7.95
44705,102900005115823,3.54
44705,102900005115946,4.4400000000000004
44705,102900005115960,1.2
44705,102900005115984,3.5
44705,102900005116219,5.24
44705,102900005116226,3.8
44705,102900005116233,6.08
44705,102900005116257,5
44705,102900005116509,3.28
44705,102900005116547,4.1100000000000003
44705,102900005116714,6.45
44705,102900005116790,1.31
44705,102900005116837,6.16
44705,102900005116899,7
44705,102900005116912,8.24
44705,102900005116943,39.049999999999997
44705,102900005117209,14
44705,102900005118817,6.44
44705,102900005118824,10.19
44705,102900005118831,3.3
44705,102900005119098,13.41
44705,102900005119104,1.66
44705,102900005119944,6.55
44705,102900005119975,5
44705,102900005125808,25.56
44705,102900005125815,5.54
44705,102900011000328,6.39
44705,102900011006948,7.49
44705,102900011007464,10.96
44705,102900011008164,1.6
44705,102900011009246,7.42
44705,102900011009970,3.43
44705,102900011016701,4.1500000000000004
44705,102900011016909,7.95
44705,102900011022764,12.71
44705,102900011023464,2.54
44705,102900011027479,8.06
44705,102900011029305,11.36
44705,102900011034323,15.7
44705,102900051000463,3.82
44705,102900051000944,22
44705,102900051004294,6.47
44705,102900051010455,3.69
44705,106949711300259,1.98
44705,106971533455008,1.57
44705,106971563780002,2.87
44706,102900005115250,13.2
44706,102900005115762,2.8
44706,102900005115779,3.4
44706,102900005115786,3.19
44706,102900005115793,7.95
44706,102900005115823,3.4
44706,102900005115946,4.24
44706,102900005115960,1.2
44706,102900005115984,3.5
44706,102900005116219,5.24
44706,102900005116226,3.79
44706,102900005116233,5.85
44706,102900005116257,5.09
44706,102900005116509,2.59
44706,102900005116547,4.1100000000000003
44706,102900005116639,3.54
44706,102900005116714,6.15
44706,102900005116790,1.39
44706,102900005116837,6.03
44706,102900005116899,7
44706,102900005116905,10
44706,102900005116943,38.81
44706,102900005118817,6.45
44706,102900005118824,10.199999999999999
44706,102900005118831,3.31
44706,102900005119098,10.64
44706,102900005119104,1.66
44706,102900005119944,6.55
44706,102900005119975,5
44706,102900005125808,24.25
44706,102900005125815,5.53
44706,102900011000328,6.39
44706,102900011000335,2.5099999999999998
44706,102900011001219,10.09
44706,102900011006948,7.49
44706,102900011007969,6.15
44706,102900011008164,1.6
44706,102900011009246,7.35
44706,102900011009970,3.43
44706,102900011016701,4.18
44706,102900011016909,7.95
44706,102900011022764,12.69
44706,102900011023464,2.54
44706,102900011027479,8.0500000000000007
44706,102900011029305,10.9
44706,102900011034323,15.7
44706,102900011034330,3.6
44706,102900051000463,3.94
44706,102900051000944,22.62
44706,102900051004294,6.26
44706,102900051009336,11.73
44706,102900051010455,3.45
44706,106949711300259,1.98
44706,106971533455008,1.58
44706,106971563780002,3
44707,102900005115250,13.2
44707,102900005115762,2.67
44707,102900005115779,3.5
44707,102900005115786,3.21
44707,102900005115793,7.92
44707,102900005115823,3.4
44707,102900005115946,4.22
44707,102900005115960,1.2
44707,102900005115984,3.5
44707,102900005116219,5.24
44707,102900005116226,3.78
44707,102900005116233,5.85
44707,102900005116257,5.0999999999999996
44707,102900005116509,1.96
44707,102900005116547,4.0999999999999996
44707,102900005116714,6.82
44707,102900005116790,1.38
44707,102900005116837,5.92
44707,102900005116899,7
44707,102900005116912,8.26
44707,102900005117209,10.89
44707,102900005118817,6.43
44707,102900005118824,10.199999999999999
44707,102900005118831,3.3
44707,102900005119944,6.55
44707,102900005119975,5
44707,102900005125808,22.3
44707,102900005125815,5.52
44707,102900011000328,6.77
44707,102900011001219,8.9600000000000009
44707,102900011006948,7.94
44707,102900011007044,2.77
44707,102900011008164,1.6
44707,102900011009246,7.35
44707,102900011009970,3.39
44707,102900011016701,3.89
44707,102900011016909,7.94
44707,102900011022764,11.33
44707,102900011023464,2.5299999999999998
44707,102900011027479,8.06
44707,102900011029305,10.92
44707,102900011034323,15.69
44707,102900011034330,3.6
44707,102900051000463,3.81
44707,102900051000944,24
44707,102900051004294,6.32
44707,102900051009336,11.71
44707,102900051010455,3.45
44707,106949711300259,1.98
44707,106971533455008,1.58
44707,106971563780002,3
44708,102900005115250,13.2
44708,102900005115762,2.29
44708,102900005115779,3.47
44708,102900005115786,3.04
44708,102900005115793,7.89
44708,102900005115823,3.36
44708,102900005115946,3.75
44708,102900005115960,1.2
44708,102900005115984,3.5
44708,102900005116219,5.29
44708,102900005116226,3.79
44708,102900005116233,5.71
44708,102900005116257,5.0999999999999996
44708,102900005116509,1.85
44708,102900005116547,4.09
44708,102900005116714,6.82
44708,102900005116790,1.29
44708,102900005116837,6.06
44708,102900005116899,7
44708,102900005116912,8.2200000000000006
44708,102900005116943,38.15
44708,102900005117209,9.74
44708,102900005118817,6.4
44708,102900005118824,10.19
44708,102900005118831,3.3
44708,102900005119098,10
44708,102900005119944,6.54
44708,102900005119975,5
44708,102900005125808,22.01
44708,102900005125815,5.52
44708,102900011000328,6.2
44708,102900011001219,8.48
44708,102900011006948,7.91
44708,102900011007969,6.14
44708,102900011008164,1.6
44708,102900011009246,7.38
44708,102900011009970,3.04
44708,102900011013274,2.35
44708,102900011016701,3.4
44708,102900011016909,7.94
44708,102900011022764,6.69
44708,102900011023464,2.5499999999999998
44708,102900011027479,8.06
44708,102900011029305,10.9
44708,102900011034354,3.3
44708,102900051000463,2.87
44708,102900051000944,24
44708,102900051004294,6.64
44708,102900051010455,3.59
44708,106949711300259,1.97
44708,106971533455008,1.58
44709,102900005115250,13.2
44709,102900005115762,2.2000000000000002
44709,102900005115779,3.42
44709,102900005115786,2.2400000000000002
44709,102900005115793,7.9
44709,102900005115823,3.26
44709,102900005115946,4.0199999999999996
44709,102900005115960,1.2
44709,102900005115984,3.5
44709,102900005116219,4.8
44709,102900005116226,3.8
