prod_code,w_date,w_price
102900011012482,2021-11-25,5.62
102900011012871,2021-11-25,61.29
102900011012994,2021-11-25,3
102900011013274,2021-11-25,4.83
102900011018095,2021-11-25,3.73
102900011021675,2021-11-25,40.67
102900011021699,2021-11-25,15.53
102900011023075,2021-11-25,3
102900011026793,2021-11-25,3.12
102900011030561,2021-11-25,12.58
102900011030608,2021-11-25,6.32
102900011030615,2021-11-25,10.52
102900011030622,2021-11-25,14.32
102900011030639,2021-11-25,15.51
102900011030912,2021-11-25,5.06
102900011030929,2021-11-25,1.48
102900011031599,2021-11-25,1.44
102900011031841,2021-11-25,5.21
102900011031858,2021-11-25,0.1
102900011031926,2021-11-25,2.26
102900011031995,2021-11-25,1.61
102900011032619,2021-11-25,11.18
102900011032626,2021-11-25,7.35
102900011032633,2021-11-25,8.15
102900011032640,2021-11-25,9.68
102900011033937,2021-11-25,4.69
102900011033944,2021-11-25,6.51
102900011033968,2021-11-25,12.6
102900011034330,2021-11-25,3.6
102900011034538,2021-11-25,3.25
102900011034705,2021-11-25,6.7
102900011035740,2021-11-25,7.11
102900011035788,2021-11-25,2.72
102900011036068,2021-11-25,2.85
102900011036266,2021-11-25,3.39
102900051009336,2021-11-25,16.73
106930274220092,2021-11-25,1.67543859649123
106930274620090,2021-11-25,2.8
106931885000035,2021-11-25,4
106931885000356,2021-11-25,8.14
106949711300068,2021-11-25,1.99
106949711300167,2021-11-25,1.93
106949711300259,2021-11-25,2.58
106956146480197,2021-11-25,1
106956146480203,2021-11-25,1
106957634300010,2021-11-25,1.5
106957634300058,2021-11-25,1.7
106958851400125,2021-11-25,2.68894736842105
106971533450003,2021-11-25,2.62
106971533455008,2021-11-25,2
106973223300667,2021-11-25,2
106973990980123,2021-11-25,1.5
102900005115168,2021-11-26,3.31157894736842
102900005115199,2021-11-26,36.4469306930693
102900005115625,2021-11-26,2.6
102900005115748,2021-11-26,5.10597609561753
102900005115762,2021-11-26,8.0875
102900005115779,2021-11-26,6.5
102900005115786,2021-11-26,6.95529411764706
102900005115793,2021-11-26,10.35
102900005115816,2021-11-26,4.47
102900005115823,2021-11-26,5.79
102900005115854,2021-11-26,3.564
102900005115861,2021-11-26,2
102900005115878,2021-11-26,3.63
102900005115885,2021-11-26,12.3185
102900005115908,2021-11-26,4.04
102900005115946,2021-11-26,5.24654545454545
102900005115960,2021-11-26,1.49
102900005115977,2021-11-26,7.37526431718062
102900005115984,2021-11-26,6.59
102900005116639,2021-11-26,6.62690647482014
102900005116776,2021-11-26,3
102900005116790,2021-11-26,5.29
102900005116806,2021-11-26,1.54787819253438
102900005118572,2021-11-26,5.80701754385965
102900005118817,2021-11-26,8.26
102900005118831,2021-11-26,3.28
102900005119975,2021-11-26,6.30386554621849
102900005122654,2021-11-26,4.28
102900005128748,2021-11-26,14.5871636952998
102900011000175,2021-11-26,5.43
102900011000571,2021-11-26,2.6
102900011002414,2021-11-26,12.0336893203883
102900011006689,2021-11-26,2.79
102900011006948,2021-11-26,5
102900011006955,2021-11-26,8.20256684491979
102900011007464,2021-11-26,7.43924242424242
102900011007471,2021-11-26,9.79581755593804
102900011007495,2021-11-26,20.4032642487047
102900011008133,2021-11-26,24.353984063745
102900011008164,2021-11-26,2.57
102900011008485,2021-11-26,4.85597864768683
102900011008492,2021-11-26,4.3
102900011008515,2021-11-26,6.97730434782609
102900011008522,2021-11-26,6.77
102900011008676,2021-11-26,11.7608672086721
102900011015384,2021-11-26,30.8
102900011015391,2021-11-26,2
102900011021644,2021-11-26,4.7
102900011022849,2021-11-26,3.70225303292894
102900011022924,2021-11-26,1.4
102900011023464,2021-11-26,3.73
102900011026502,2021-11-26,12.66
102900011026618,2021-11-26,2.41
102900011027462,2021-11-26,5.63878787878788
102900011027615,2021-11-26,2
102900011029688,2021-11-26,2.4
102900011030042,2021-11-26,1.95
102900011030059,2021-11-26,2.38
102900011030097,2021-11-26,2.64
102900011030103,2021-11-26,0.86
102900011030110,2021-11-26,1.33
102900011030134,2021-11-26,1.15
102900011030141,2021-11-26,1.14
102900011030158,2021-11-26,0.99
102900011030400,2021-11-26,73.5
102900011030417,2021-11-26,141
102900011030905,2021-11-26,1.46
102900011031216,2021-11-26,6.11
102900011032176,2021-11-26,1.83
102900011032282,2021-11-26,2.5
102900011032480,2021-11-26,25.96
102900011032589,2021-11-26,4.02
102900011032787,2021-11-26,6.93
102900011033081,2021-11-26,3.24
102900011033173,2021-11-26,11.14
102900011033234,2021-11-26,2.15
102900011033241,2021-11-26,2.32
102900011033531,2021-11-26,12
102900011033562,2021-11-26,11.98
102900011033586,2021-11-26,11.98
102900011033906,2021-11-26,2.04
102900011033920,2021-11-26,4.4
102900011034200,2021-11-26,0.84
102900011034217,2021-11-26,5.11
102900011034224,2021-11-26,0.59
102900011034231,2021-11-26,0.94
102900011034316,2021-11-26,4.21
102900011034323,2021-11-26,15.7
102900011034354,2021-11-26,3.3
102900011035481,2021-11-26,5.1
102900011035764,2021-11-26,4.36
102900011035771,2021-11-26,3.5
102900011035849,2021-11-26,4.17
102900011036686,2021-11-26,3.25
102900051000890,2021-11-26,3.99
102900051009220,2021-11-26,7.28
102900051010455,2021-11-26,4.34
102900051010790,2021-11-26,10.4038095238095
106971563780002,2021-11-26,2.87
106972776821582,2021-11-26,3.23
102900005116714,2021-11-26,8.28
102900011000632,2021-11-26,6.85454545454546
102900011009970,2021-11-26,7.63
102900011033913,2021-11-26,12.27
102900011034026,2021-11-26,4.64
102900005116042,2021-11-26,7
102900005116899,2021-11-26,4.8
102900005118824,2021-11-26,9.895
102900011001561,2021-11-26,2.08166666666667
102900011001691,2021-11-26,10.7710476190476
102900011007969,2021-11-26,8.14354026845638
102900011009277,2021-11-26,3.11
102900011010891,2021-11-26,8.15
102900011018132,2021-11-26,12.3147811447811
102900011021842,2021-11-26,7
102900011023976,2021-11-26,4.26
102900011024010,2021-11-26,15
102900011032114,2021-11-26,4.28
102900011032732,2021-11-26,9.68
102900011034569,2021-11-26,8.5
102900011035511,2021-11-26,4.8
102900011035962,2021-11-26,6.05
102900051000944,2021-11-26,22.8155737704918
102900051006229,2021-11-26,2.88
102900005116257,2021-11-26,5.59
102900005116509,2021-11-26,8.67
102900011000335,2021-11-26,2.5022966507177
102900011009444,2021-11-26,2
102900011016909,2021-11-26,5.8784668989547
102900011022764,2021-11-26,9.49
102900011033975,2021-11-26,3.81
102900011033982,2021-11-26,5.06
102900011033999,2021-11-26,6.19
102900051000463,2021-11-26,8.29
102900005116219,2021-11-26,10.7282352941176
102900005116226,2021-11-26,8.05
102900005116233,2021-11-26,7.4
102900005116905,2021-11-26,5.01714285714286
102900005116943,2021-11-26,8.32
102900005117056,2021-11-26,8.81260606060606
102900005117209,2021-11-26,12.05
102900005119968,2021-11-26,9.68
102900005123880,2021-11-26,11.3
102900005125808,2021-11-26,13.35
102900011000328,2021-11-26,8.07
102900011000861,2021-11-26,6.24035294117647
102900011001219,2021-11-26,12.3433333333333
102900011009772,2021-11-26,20
102900011016701,2021-11-26,8.08
102900011022030,2021-11-26,2.4
102900011023648,2021-11-26,0.33
102900011027479,2021-11-26,10.46
102900011028407,2021-11-26,5.11441176470588
102900011029176,2021-11-26,8.03333333333333
102900011029275,2021-11-26,13
102900011029299,2021-11-26,13
102900011029305,2021-11-26,16.94
102900011031100,2021-11-26,4.54
102900011031582,2021-11-26,1.42
102900011031735,2021-11-26,2.8
102900011031742,2021-11-26,1.65
102900011031759,2021-11-26,2.56
102900011032022,2021-11-26,2.26
102900011032145,2021-11-26,1.55
102900011032206,2021-11-26,2.54
102900011032213,2021-11-26,4.36
102900011032220,2021-11-26,5.7
102900011032237,2021-11-26,2.78
102900011032244,2021-11-26,3.46
102900011032251,2021-11-26,2.39
102900011032343,2021-11-26,9.14
102900011032350,2021-11-26,6.98
102900011032367,2021-11-26,11.83
102900011032848,2021-11-26,2.29
102900011034262,2021-11-26,1.42
102900011034439,2021-11-26,2.42
102900011035078,2021-11-26,8.69
102900011036242,2021-11-26,2.72
102900051004294,2021-11-26,9.57
102900005115250,2021-11-26,10.4168888888889
102900005116530,2021-11-26,10
102900005116547,2021-11-26,4.07
102900005116837,2021-11-26,5.17
102900005116912,2021-11-26,9.72
102900005117353,2021-11-26,1
102900005119098,2021-11-26,14.71
102900005119104,2021-11-26,2.78
102900005119944,2021-11-26,10.48
102900005125815,2021-11-26,6.14
102900011001806,2021-11-26,4.18
102900011001813,2021-11-26,1.26157894736842
102900011007044,2021-11-26,3.12392
102900011008577,2021-11-26,4.17326923076923
102900011009246,2021-11-26,7.32
102900011010563,2021-11-26,80
102900011011058,2021-11-26,65.98
102900011011546,2021-11-26,2.025
102900011011669,2021-11-26,5.53210862619808
102900011011782,2021-11-26,8.43
102900011012482,2021-11-26,5.62
102900011012871,2021-11-26,61.29
102900011012994,2021-11-26,3.02
102900011013274,2021-11-26,5.35
102900011018095,2021-11-26,3.73
102900011021675,2021-11-26,40.67
102900011021699,2021-11-26,15.52
102900011023075,2021-11-26,3
102900011026793,2021-11-26,3.12
102900011030561,2021-11-26,12.58
102900011030608,2021-11-26,6.32
102900011030615,2021-11-26,10.52
102900011030622,2021-11-26,14.32
102900011030639,2021-11-26,15.51
102900011030912,2021-11-26,5.06
102900011030929,2021-11-26,1.48
102900011031599,2021-11-26,1.44
102900011031841,2021-11-26,5.21
102900011031858,2021-11-26,0.1
102900011031926,2021-11-26,2.26
102900011031995,2021-11-26,1.61
102900011032619,2021-11-26,11.18
102900011032626,2021-11-26,7.35
102900011032633,2021-11-26,8.15
102900011032640,2021-11-26,9.68
102900011033937,2021-11-26,4.69
102900011033944,2021-11-26,6.51
102900011033968,2021-11-26,12.6
102900011034330,2021-11-26,3.6
102900011034538,2021-11-26,3.25
102900011034705,2021-11-26,6.7
102900011035740,2021-11-26,7.11
102900011035788,2021-11-26,2.72
102900011036068,2021-11-26,2.85
102900011036266,2021-11-26,3.39
102900051009336,2021-11-26,16.7
106930274220092,2021-11-26,1.69473684210526
106930274620090,2021-11-26,2.8
106931885000035,2021-11-26,4
106931885000356,2021-11-26,8.14
106949711300068,2021-11-26,1.99
106949711300167,2021-11-26,2.01
106949711300259,2021-11-26,2.58
106956146480197,2021-11-26,1
106956146480203,2021-11-26,1
106957634300010,2021-11-26,1.5
106957634300058,2021-11-26,1.7
106958851400125,2021-11-26,2.67210526315789
106971533450003,2021-11-26,2.68
106971533455008,2021-11-26,2
106973223300667,2021-11-26,2
106973990980123,2021-11-26,1.5
102900005115168,2021-11-27,3.33726315789474
102900005115199,2021-11-27,36.1079207920792
102900005115625,2021-11-27,2.6
102900005115748,2021-11-27,5.11725099601594
102900005115762,2021-11-27,8.10875
102900005115779,2021-11-27,6.49
102900005115786,2021-11-27,6.93367647058824
102900005115793,2021-11-27,10.37
102900005115816,2021-11-27,4.47
102900005115823,2021-11-27,5.79
102900005115854,2021-11-27,3.55989473684211
102900005115861,2021-11-27,2
102900005115878,2021-11-27,3.47
102900005115885,2021-11-27,12.3513333333333
102900005115908,2021-11-27,3.68
102900005115946,2021-11-27,5.30036363636364
102900005115960,2021-11-27,1.49
102900005115977,2021-11-27,7.37788546255507
102900005115984,2021-11-27,6.59
102900005116639,2021-11-27,6.65812949640288
102900005116776,2021-11-27,3
102900005116790,2021-11-27,5.29
102900005116806,2021-11-27,1.55106090373281
102900005118572,2021-11-27,5.86666666666667
102900005118817,2021-11-27,6.8
102900005118831,2021-11-27,3.2
102900005119975,2021-11-27,6.35478991596639
102900005122654,2021-11-27,4.78
102900005128748,2021-11-27,14.6849918962723
102900011000175,2021-11-27,5.43
102900011000571,2021-11-27,2.6
102900011002414,2021-11-27,12.0125242718447
102900011006689,2021-11-27,2.7
102900011006948,2021-11-27,5.01473684210526
102900011006955,2021-11-27,8.21652406417112
102900011007464,2021-11-27,7.44939393939394
102900011007471,2021-11-27,9.79407917383821
102900011007495,2021-11-27,20.5647668393782
102900011008133,2021-11-27,24.4586852589641
102900011008164,2021-11-27,2.4
102900011008485,2021-11-27,4.86750889679715
102900011008492,2021-11-27,4.3
102900011008515,2021-11-27,6.98260869565217
102900011008522,2021-11-27,6.77
102900011008676,2021-11-27,11.7675880758808
102900011015384,2021-11-27,30.8
102900011015391,2021-11-27,2
102900011021644,2021-11-27,4.7
102900011022849,2021-11-27,3.70675909878683
102900011022924,2021-11-27,1.4
102900011023464,2021-11-27,3.54
102900011026502,2021-11-27,12.66
102900011026618,2021-11-27,2.41
102900011027462,2021-11-27,5.63987012987013
102900011027615,2021-11-27,2
102900011029688,2021-11-27,2.4
102900011030042,2021-11-27,1.95
102900011030059,2021-11-27,2.38
102900011030097,2021-11-27,2.64
102900011030103,2021-11-27,0.86
102900011030110,2021-11-27,1.33
102900011030134,2021-11-27,1.15
102900011030141,2021-11-27,1.14
102900011030158,2021-11-27,0.99
102900011030400,2021-11-27,73.5
102900011030417,2021-11-27,141
102900011030905,2021-11-27,1.46
102900011031216,2021-11-27,6.11
102900011032176,2021-11-27,1.83
102900011032282,2021-11-27,2.5
102900011032480,2021-11-27,25.96
102900011032589,2021-11-27,4.02
102900011032787,2021-11-27,6.93
102900011033081,2021-11-27,3.24
102900011033173,2021-11-27,11.14
102900011033234,2021-11-27,2.15
102900011033241,2021-11-27,2.32
102900011033531,2021-11-27,12
102900011033562,2021-11-27,11.98
102900011033586,2021-11-27,11.98
102900011033906,2021-11-27,2.04
102900011033920,2021-11-27,4.4
102900011034200,2021-11-27,0.84
102900011034217,2021-11-27,5.11
102900011034224,2021-11-27,0.59
102900011034231,2021-11-27,0.94
102900011034316,2021-11-27,4.21
102900011034323,2021-11-27,15.7
102900011034354,2021-11-27,3.3
102900011035481,2021-11-27,5.1
102900011035764,2021-11-27,4.36
102900011035771,2021-11-27,3.5
102900011035849,2021-11-27,4.17
102900011036686,2021-11-27,3.25
102900051000890,2021-11-27,3.99
102900051009220,2021-11-27,7.28
102900051010455,2021-11-27,4.69
102900051010790,2021-11-27,10.4085714285714
106971563780002,2021-11-27,2.87
106972776821582,2021-11-27,3.23
102900005116714,2021-11-27,8.52
102900011000632,2021-11-27,6.9020979020979
102900011009970,2021-11-27,8.22
102900011033913,2021-11-27,12.27
102900011034026,2021-11-27,4.64
102900005116042,2021-11-27,7
102900005116899,2021-11-27,4.8
102900005118824,2021-11-27,9.97
102900011001561,2021-11-27,2.08606060606061
102900011001691,2021-11-27,10.7868571428571
102900011007969,2021-11-27,8.15043624161074
102900011009277,2021-11-27,3.09
102900011010891,2021-11-27,8.15
102900011018132,2021-11-27,12.3213692480359
102900011021842,2021-11-27,7.06
102900011023976,2021-11-27,4.26
102900011024010,2021-11-27,15
102900011032114,2021-11-27,4.28
102900011032732,2021-11-27,9.68
102900011034569,2021-11-27,8.5
102900011035511,2021-11-27,4.8
102900011035962,2021-11-27,6.05
102900051000944,2021-11-27,22.8237295081967
102900051006229,2021-11-27,2.88
102900005116257,2021-11-27,5.42
102900005116509,2021-11-27,8.4
102900011000335,2021-11-27,2.50234449760766
102900011009444,2021-11-27,2
102900011016909,2021-11-27,5.88512195121951
102900011022764,2021-11-27,9.49
102900011033975,2021-11-27,3.81
102900011033982,2021-11-27,5.06
102900011033999,2021-11-27,6.19
102900051000463,2021-11-27,8.29
102900005116219,2021-11-27,10.7476470588235
102900005116226,2021-11-27,7.25
102900005116233,2021-11-27,7.7
102900005116905,2021-11-27,5.01619047619048
102900005116943,2021-11-27,8.29
102900005117056,2021-11-27,8.82763636363636
102900005117209,2021-11-27,12.01
102900005119968,2021-11-27,8.39
102900005123880,2021-11-27,8.77
102900005125808,2021-11-27,13.34
102900011000328,2021-11-27,8.27
102900011000861,2021-11-27,6.25632352941176
102900011001219,2021-11-27,11.9466666666667
102900011009772,2021-11-27,20
102900011016701,2021-11-27,7.66
102900011022030,2021-11-27,2.4
102900011023648,2021-11-27,0.33
102900011027479,2021-11-27,10.59
102900011028407,2021-11-27,5.15507352941176
102900011029176,2021-11-27,7.78055555555556
102900011029275,2021-11-27,13
102900011029299,2021-11-27,13
102900011029305,2021-11-27,16.94
102900011031100,2021-11-27,4.54
102900011031582,2021-11-27,1.42
102900011031735,2021-11-27,2.8
102900011031742,2021-11-27,1.65
102900011031759,2021-11-27,2.56
102900011032022,2021-11-27,2.26
102900011032145,2021-11-27,1.55
102900011032206,2021-11-27,2.54
102900011032213,2021-11-27,4.36
102900011032220,2021-11-27,5.7
102900011032237,2021-11-27,2.78
102900011032244,2021-11-27,3.46
102900011032251,2021-11-27,2.39
102900011032343,2021-11-27,9.14
102900011032350,2021-11-27,6.98
102900011032367,2021-11-27,11.83
102900011032848,2021-11-27,2.29
102900011034262,2021-11-27,1.42
102900011034439,2021-11-27,2.42
102900011035078,2021-11-27,8.69
102900011036242,2021-11-27,2.72
102900051004294,2021-11-27,9.75
102900005115250,2021-11-27,10.4444444444444
102900005116530,2021-11-27,10
102900005116547,2021-11-27,4.06
102900005116837,2021-11-27,5.29
102900005116912,2021-11-27,9.72
102900005117353,2021-11-27,1
102900005119098,2021-11-27,14.71
102900005119104,2021-11-27,2.78
102900005119944,2021-11-27,10.52
102900005125815,2021-11-27,6.13
102900011001806,2021-11-27,4.18
102900011001813,2021-11-27,1.24289473684211
102900011007044,2021-11-27,3.12224
102900011008577,2021-11-27,4.17323717948718
102900011009246,2021-11-27,7.34
102900011010563,2021-11-27,80
102900011011058,2021-11-27,65.98
102900011011546,2021-11-27,2.02857142857143
102900011011669,2021-11-27,5.52913738019169
102900011011782,2021-11-27,8.43
102900011012482,2021-11-27,5.62
102900011012871,2021-11-27,61.29
102900011012994,2021-11-27,3.09
102900011013274,2021-11-27,5.13
102900011018095,2021-11-27,3.73
102900011021675,2021-11-27,40.67
102900011021699,2021-11-27,15.47
102900011023075,2021-11-27,3
102900011026793,2021-11-27,3.12
102900011030561,2021-11-27,12.58
102900011030608,2021-11-27,6.32
102900011030615,2021-11-27,10.52
102900011030622,2021-11-27,14.32
102900011030639,2021-11-27,15.51
102900011030912,2021-11-27,5.06
102900011030929,2021-11-27,1.48
102900011031599,2021-11-27,1.44
102900011031841,2021-11-27,5.21
102900011031858,2021-11-27,0.1
102900011031926,2021-11-27,2.26
102900011031995,2021-11-27,1.61
102900011032619,2021-11-27,11.18
102900011032626,2021-11-27,7.35
102900011032633,2021-11-27,8.15
102900011032640,2021-11-27,9.68
102900011033937,2021-11-27,4.69
102900011033944,2021-11-27,6.51
102900011033968,2021-11-27,12.6
102900011034330,2021-11-27,3.6
